umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,botak_prob
41.0,Laki-laki,PNS,Serang,5549198.461535095,1,0,68.79871552745476,166.76653138706536,Moonsilk,1,S1,0.6303444092968595
48.0,Laki-laki,Pegawai swasta,Pontianak,4230844.36908254,0,0,62.099073625284234,164.42620353616292,Pantone,1,S1,0.36452102550428794
34.0,Laki-laki,Freelance,Jakarta,2919475.8277489315,0,0,54.97879883803087,148.24340891498522,Deadbuoy,1,S1,0.2148420175909561
31.0,Laki-laki,Pegawai swasta,Kendari,7920213.803961305,1,0,73.61900552370321,166.8910879017429,Moonsilk,0,S1,0.3102615642149359
24.0,Perempuan,Freelance,Manado,7399680.383821401,1,0,52.18550067626574,158.11015113872318,Shoulder & Head,1,S1,0.2488144443624301
30.0,Perempuan,PNS,Manado,6020796.900679825,0,0,59.85696699466723,149.356347333812,Moonsilk,1,S1,0.3570450767309563
42.0,Laki-laki,PNS,Manokwari,4693100.806827503,1,0,52.81546786632406,165.96414152867155,Pantone,1,S3,0.6687893578311497
42.0,Laki-laki,Pegawai swasta,Mataram,4406010.840921739,1,0,47.416583257855805,153.87322986328633,Moonsilk,1,SMA,0.3920556571825978
30.0,Laki-laki,PNS,Manado,12977686.880366422,0,0,64.22709736644144,165.13653035738025,Deadbuoy,1,S1,0.46538692294976486
39.0,Laki-laki,Pengangguran,Kupang,9625652.950493447,0,0,51.70343522980289,151.16889717682557,Merpati,0,S1,0.5722454284370093
43.0,Perempuan,PNS,Surabaya,4921457.973183013,1,1,48.614535337001584,162.85535115984993,Pantone,1,S1,0.8433739576014218
52.0,Perempuan,Pegawai swasta,Kupang,6698382.032642693,0,0,54.2242390056647,156.72634607386178,Moonsilk,0,S1,0.36740119810927535
50.0,Perempuan,Freelance,Manokwari,5267096.033157013,0,0,61.53432689382882,158.02860151469721,Shoulder & Head,0,SMA,0.15915214017557136
30.0,Laki-laki,Freelance,Manokwari,7139437.454110803,0,0,58.116176355879944,156.80973029760023,Deadbuoy,1,SMA,0.21300169273657238
27.0,Laki-laki,,Kendari,6443424.417087164,1,0,56.9317711807655,152.58055624091077,Merpati,0,S1,0.4147717305784775
39.0,Laki-laki,PNS,Banda Lampung,10847836.645782925,0,0,47.50933876955911,160.26241929536948,Merpati,1,S1,0.4264166262171644
53.0,Perempuan,PNS,Samarinda,6400546.884235388,1,0,47.86651609974149,159.49507663104006,Deadbuoy,0,S1,0.5420000041167667
44.0,Laki-laki,Pegawai swasta,Kupang,7817882.513094819,1,1,55.54799290815363,163.12169664173237,Deadbuoy,0,S1,0.7220571097787949
44.0,Perempuan,Freelance,Manado,3074300.3772001257,0,0,56.69127262315854,157.04257711392407,Shoulder & Head,1,S3,0.13259791231906565
48.0,Perempuan,Pegawai swasta,Banda Lampung,7313510.477438338,1,0,68.65914281683249,166.4801576476057,Shoulder & Head,1,S1,0.3779750724523106
39.0,Laki-laki,PNS,Denpasar,9404465.63977155,1,0,58.17771625750821,160.17367798429623,Shoulder & Head,0,S1,0.35953444901754794
43.0,Laki-laki,Pegawai swasta,Jayapura,5352391.629307989,1,0,48.063316270529555,157.881865216048,Deadbuoy,1,S2,0.4630522536068086
38.0,Perempuan,Pegawai swasta,Padang,5507470.766399341,1,0,56.216304142645285,158.3791159362496,Pantone,1,S1,0.3151009339449195
30.0,Laki-laki,PNS,Jakarta,6034909.979275002,1,0,50.30424120824392,161.00002450809197,Moonsilk,1,SMA,0.5301112333283499
49.0,Laki-laki,Pegawai swasta,Denpasar,9935848.086620452,0,0,79.16643792640724,172.6027842820478,Shoulder & Head,1,S1,0.44167980139908725
38.0,Laki-laki,PNS,Tanjung Pinang,11300116.58327764,0,1,47.48211401173521,152.69339548024837,Pantone,1,S1,0.7453717814758252
36.0,Laki-laki,PNS,Pekanbaru,7092506.516401388,1,0,56.63822624776604,159.6584724298266,Shoulder & Head,1,SMA,0.5208493225806525
45.0,Laki-laki,Pegawai swasta,Samarinda,9889933.478926696,0,1,47.85418484305028,158.8502118911262,Shoulder & Head,0,SMA,0.6168003024803668
35.0,Laki-laki,PNS,Samarinda,8651432.707775202,0,0,57.798033822558935,159.25496945493794,Merpati,1,S2,0.46561043244287276
50.0,Laki-laki,Pegawai swasta,Palu,5378124.917303903,0,0,65.50584880491053,159.54406812244812,Merpati,1,S1,0.33311513495019285
40.0,Perempuan,Pegawai swasta,Manado,6877404.427457617,1,1,49.770665573094334,156.5647594199684,Merpati,1,SD,0.6486935985706003
45.0,Laki-laki,Pegawai swasta,Kendari,5754966.704474697,1,0,54.41609034986171,158.26203826271257,Shoulder & Head,1,S1,0.5436232283137099
30.0,Perempuan,PNS,Bandung,9296664.865561966,0,0,57.777478040357806,160.50754879951916,Moonsilk,1,S2,0.3087459302815396
40.0,Laki-laki,Pegawai swasta,Jakarta,3789169.338313263,0,0,86.18723243376786,168.86993541196546,Pantone,0,S1,0.19708116731775593
51.0,Perempuan,Freelance,Bengkulu,5206598.909732297,1,0,56.341585546813725,154.9957521839571,Deadbuoy,0,SMP,0.3389079709449941
26.0,Perempuan,Pegawai swasta,Samarinda,7121061.556092982,0,0,48.48629023158396,155.16067249722235,Shoulder & Head,1,S2,0.2567486887432938
35.0,Perempuan,Pegawai swasta,Banda Lampung,3585343.6854890804,1,0,61.035220103693774,161.53455199030032,Merpati,0,S1,0.2738343323132408
13.0,Laki-laki,PNS,Bengkulu,2793586.633655276,1,0,54.60752527219038,159.71065900314335,Pantone,0,S1,0.4141826488219793
36.0,Laki-laki,Freelance,Pekanbaru,2833403.7218338884,1,0,72.73785890672053,162.309525432472,Pantone,0,S1,0.3003106043371364
38.0,Perempuan,Pegawai swasta,Kupang,14179510.693576183,0,0,50.401582821900064,164.20310831469496,Pantone,0,S1,0.18350158038265188
46.0,Laki-laki,Freelance,Ambon,5725084.29508713,1,1,67.53620066196062,162.94311037006736,Moonsilk,0,S1,0.6624352651277978
33.0,Laki-laki,PNS,Sofifi,5647297.109757848,1,0,71.97821505907282,164.7735094129864,Merpati,0,S1,0.31679388841396067
27.0,Laki-laki,PNS,Ambon,5024226.604092025,1,0,68.18710369304236,165.63988640928937,Moonsilk,0,S1,0.3983326332789304
44.0,Perempuan,Freelance,Mataram,7537261.121522803,1,0,43.35693063705943,149.40985550035495,Pantone,0,S1,0.16207643129692711
32.0,Perempuan,Freelance,Sofifi,4732682.153685382,1,0,66.68088628228904,149.74502038947395,Deadbuoy,1,SMA,0.21102670423739628
46.0,Laki-laki,Pegawai swasta,Kendari,14873468.648908181,0,0,55.19319870607103,153.01448111951132,Shoulder & Head,0,S1,0.33999550829597075
45.0,Perempuan,Pegawai swasta,Kendari,12487309.472695608,1,1,63.318104100025195,164.70535589403016,Shoulder & Head,1,S1,0.6935354976163042
40.0,Laki-laki,Pegawai swasta,Jambi,6488152.240299886,0,0,56.06737338489966,157.7975658229474,Moonsilk,1,S1,0.33900245450165634
46.0,Laki-laki,Pegawai swasta,Medan,10878087.348391904,0,0,56.117399682358325,158.611034268395,Shoulder & Head,1,SMP,0.4173920966029333
29.0,Perempuan,Pegawai swasta,Kendari,8002675.660058242,1,0,54.04773248900707,163.9193341633927,Shoulder & Head,0,S1,0.17548994242832247
41.0,Laki-laki,PNS,Bandung,15792941.231944464,0,0,44.808562963072674,147.37186962146825,Moonsilk,1,SMP,0.5175294490071144
38.0,Laki-laki,Freelance,Palangkaraya,2979914.925805468,1,1,55.071949633361,141.88710606043892,Deadbuoy,1,SD,0.5433748421675197
50.0,Laki-laki,Pegawai swasta,Medan,3648516.35775191,0,0,48.82012712897061,164.0075442085508,Shoulder & Head,1,S1,0.37636133820532075
27.0,Laki-laki,Pegawai swasta,Banda Lampung,11101383.756681232,1,0,60.61115411176494,156.66976417538143,Shoulder & Head,1,S1,0.5017518278498838
23.0,Laki-laki,PNS,Yogyakarta,7649340.43379051,1,0,56.00959486847552,154.71601499801278,Shoulder & Head,1,SMP,0.5196699146767506
39.0,Laki-laki,Pegawai swasta,Kendari,7948488.598116784,0,0,65.77196133609995,168.1877046168108,Moonsilk,0,SMP,0.2627992799369435
54.0,Laki-laki,Pegawai swasta,Samarinda,6960668.845226921,0,1,61.11435828303112,157.61532626927158,Moonsilk,1,S1,0.784110290315145
31.0,Laki-laki,Pegawai swasta,Padang,5317531.963918034,1,0,50.707145642465875,155.87070182013022,Pantone,1,S1,0.4478485908256646
46.0,Laki-laki,Freelance,Pangkalpinang,7507915.589326852,1,0,47.835888947360466,154.93158153175344,Deadbuoy,1,S1,0.3741550605603229
29.0,Laki-laki,Pegawai swasta,Bandung,18709285.871031445,0,1,54.310445863744405,154.46481103029413,Merpati,0,S1,0.6400864624200715
55.0,Perempuan,Pegawai swasta,Samarinda,4636774.455373181,0,0,51.65209347042402,154.865701899381,Shoulder & Head,1,SMA,0.42157799452154515
57.0,Laki-laki,PNS,Pontianak,5024653.081799397,1,1,59.8219607930867,164.93314505673496,Shoulder & Head,1,S1,1.0
45.0,Laki-laki,Pegawai swasta,Bandung,4500489.748130777,0,0,43.1082425463639,149.4390016437377,Merpati,0,S1,0.21313724572533757
27.0,Laki-laki,PNS,Pekanbaru,7060143.5286633605,1,0,61.80239238845691,170.08769163072319,Shoulder & Head,0,SMP,0.40461827567086806
26.0,Laki-laki,Pegawai swasta,Pontianak,6029928.240591284,0,0,55.61827717991894,161.1140189585016,Deadbuoy,1,SMA,0.30302400662172607
38.0,Perempuan,PNS,Palangkaraya,7390594.173692,1,0,56.54115604547968,163.6134236435771,Moonsilk,1,S2,0.40067272328501075
56.0,Laki-laki,PNS,Padang,6149414.370803685,0,0,53.620309996341,152.6241616366045,Pantone,1,S1,0.615733406235748
39.0,Perempuan,PNS,Manokwari,6053895.202578104,1,0,57.55274819783709,162.94899688600492,Merpati,0,S1,0.28398143366730644
34.0,Laki-laki,PNS,Mataram,4032748.3416560576,1,0,105.67526150784579,174.81508004204443,Deadbuoy,0,SD,0.4020960621842821
45.0,Laki-laki,PNS,Manado,11417976.882040882,1,0,62.420371295679075,167.02301757201937,Pantone,0,SMA,0.472707645150863
40.0,Laki-laki,Freelance,Surabaya,4168350.2527736453,1,0,58.404002814205,147.15281406564378,Shoulder & Head,0,S3,0.2553571843476553
35.0,Perempuan,Pegawai swasta,Samarinda,3668715.3391180173,1,1,54.38667204698051,156.44257020723867,Moonsilk,0,SMP,0.4075313926544832
42.0,Laki-laki,Pegawai swasta,Medan,4547348.142466867,1,0,51.95601830170715,162.70473758932633,Shoulder & Head,0,SMA,0.3957671431254217
51.0,Laki-laki,Pegawai swasta,Mataram,6647701.640188845,1,0,47.43807692508791,152.5607845268214,Merpati,1,S1,0.5771883261711593
38.0,Laki-laki,Pegawai swasta,Palu,4341890.115188366,0,0,55.88663410622946,153.3253961911635,Shoulder & Head,0,SD,0.2648467237290907
66.0,Laki-laki,PNS,Serang,6775618.804138083,0,0,61.684105298146854,164.3651815093722,Shoulder & Head,1,S1,0.6521759365143106
29.0,Laki-laki,PNS,Ambon,3924138.0504690185,1,1,61.52985247566278,154.80061561360662,Deadbuoy,1,SMA,0.722180550820244
46.0,Laki-laki,PNS,Sofifi,4474539.14769447,0,0,58.627695428354265,165.88749848759338,Pantone,1,SMP,0.5170306186493289
53.0,Laki-laki,Pegawai swasta,Denpasar,12959170.74285427,1,0,67.62449984233515,164.02608764223464,Merpati,1,S1,0.6428657766323643
28.0,Perempuan,Pegawai swasta,Banda Lampung,15535162.950173339,0,0,82.71440913327358,167.34641436572159,Pantone,0,S2,0.06587381153993006
44.0,Perempuan,Freelance,Banda Aceh,15030178.1839011,1,1,75.37282641244438,159.9487942322724,Pantone,0,SMP,0.5838921881276854
58.0,Laki-laki,PNS,Sofifi,4867905.354819126,0,0,56.06429045039188,157.57498147568148,Deadbuoy,0,SMA,0.5141208032685599
31.0,Perempuan,Pegawai swasta,Semarang,4115154.1564184534,0,0,53.524902050491704,156.59515344504464,Pantone,0,S1,0.1323493213950393
37.0,Laki-laki,Pegawai swasta,Jayapura,7893812.858840701,0,0,46.837101475254975,149.77584888027505,Pantone,1,S1,0.2940713637236735
56.0,Laki-laki,Pegawai swasta,Palangkaraya,3742886.8363319496,1,1,65.73419997690411,161.01812200445693,Pantone,1,S1,0.9189528903315752
31.0,Laki-laki,,Banjarmasin,14710889.191145685,0,0,53.81079869542006,152.56034947496764,Shoulder & Head,0,S1,0.22837135982458787
54.0,Laki-laki,PNS,Palembang,7347274.083503641,1,0,63.647930719749276,162.58759350494145,Moonsilk,1,SMA,0.7508529856272422
46.0,Laki-laki,Pegawai swasta,Kendari,17460310.658787645,0,0,48.05101198329719,161.52213803612665,Shoulder & Head,1,S1,0.38034101023934097
40.0,Laki-laki,Pegawai swasta,Banda Lampung,13363635.724012082,1,0,51.00918062802163,149.72840080576316,Shoulder & Head,0,SMA,0.32681644757587447
45.0,Laki-laki,Freelance,Samarinda,7681314.944168551,0,0,65.97636486684581,162.89134437038797,Shoulder & Head,1,S3,0.38118920325416755
40.0,Laki-laki,Pegawai swasta,Jayapura,7055987.511504919,1,0,58.398912513378946,170.42485609033542,Pantone,1,S1,0.46630014047191054
34.0,Perempuan,PNS,Jayapura,7903690.629655486,1,1,71.79170958215165,169.63860301344351,Merpati,0,SMA,0.5924244269642319
47.0,Perempuan,Pegawai swasta,Kendari,16377489.463380402,1,0,54.581387516904634,154.75950930115215,Shoulder & Head,0,S1,0.33650932548419416
47.0,Laki-laki,Freelance,Ambon,9849922.310028944,1,0,99.39232806222395,182.22045072928287,Pantone,0,S1,0.3990646796259043
17.0,Laki-laki,,Ambon,5576169.111196773,0,0,59.515845008154834,158.39968628489655,Deadbuoy,0,S2,0.18307766644834658
41.0,Laki-laki,PNS,Banda Lampung,10064377.482546067,1,1,69.1851357451375,172.23086876439993,Merpati,0,SMA,0.7704722672152512
24.0,Laki-laki,Pegawai swasta,Medan,5238764.813384436,1,0,47.98350673535243,157.7363063519082,Shoulder & Head,0,SMA,0.32765866425888124
47.0,Perempuan,PNS,Palu,5890258.260098376,1,1,77.35203162089368,166.42938463376188,Deadbuoy,1,S1,0.761287100834281
41.0,Laki-laki,PNS,Palembang,3812851.126107366,1,0,52.22470879210811,155.99481549020433,Pantone,0,SMP,0.4061432089090196
57.0,Laki-laki,Pegawai swasta,Bandung,3429013.118587017,1,0,52.23195159015043,156.7412321444288,Merpati,0,S1,0.499083082822592
32.0,Laki-laki,Pegawai swasta,Ambon,10370652.933242643,1,1,52.81695988792822,157.61648623760146,Moonsilk,1,S1,0.7487032926259293
32.0,Perempuan,Pegawai swasta,Medan,9145337.737102633,0,0,65.33442114565047,157.06083979749707,Moonsilk,0,S1,0.11178982782628963
46.0,Laki-laki,PNS,Medan,6108064.448392616,0,0,50.52519567346951,158.06692918301616,Moonsilk,0,S1,0.46337990235246507
48.0,Laki-laki,Pegawai swasta,Jakarta,7526755.250890298,0,0,59.7409396974323,153.06712405384212,Shoulder & Head,0,S1,0.29417973018134336
39.0,Laki-laki,Freelance,Tanjungselor,5718513.283843368,0,0,68.54618876744217,166.87002671495358,Deadbuoy,0,SMA,0.0405036579786897
56.0,Perempuan,Pegawai swasta,Surabaya,4891764.415896188,1,0,55.01246191010287,149.95409213983,Moonsilk,1,S1,0.5347257971734749
36.0,Perempuan,PNS,Palangkaraya,9846474.452484012,1,0,51.311868726496556,163.3757004606688,Shoulder & Head,1,SMA,0.4238288033072436
60.0,Laki-laki,Pegawai swasta,Semarang,6631425.543118475,1,1,54.3559617254658,150.73984471848362,Shoulder & Head,1,S1,0.8538549466077934
30.0,Laki-laki,Pegawai swasta,Palu,5547298.381094506,1,0,55.88603287339399,148.50711857811217,Pantone,1,S1,0.40109909967266943
39.0,Perempuan,Pegawai swasta,Banda Aceh,7464915.605782635,0,0,55.20781012546867,162.00467137602672,Shoulder & Head,0,S1,0.09933226920844067
38.0,Laki-laki,PNS,Semarang,3793256.389909616,0,0,54.41533041688598,160.53744681483698,Shoulder & Head,1,S1,0.4729060329841117
34.0,Laki-laki,PNS,Samarinda,7748800.382519033,1,0,49.41892227641115,158.7569956017995,Pantone,0,SMA,0.3828370279892618
40.0,Laki-laki,Freelance,Mataram,5960065.547543843,0,0,51.366943447013774,148.99752533899647,Deadbuoy,0,S2,0.013192008092773419
40.0,Laki-laki,Pegawai swasta,Medan,7833229.2062762,1,0,52.74492837292616,153.6059998068378,Shoulder & Head,0,S1,0.3641422772861626
49.0,Perempuan,Pegawai swasta,Padang,3610088.2685706997,0,1,63.27400196466472,155.89103830194026,Moonsilk,1,S1,0.5781515544557334
36.0,Perempuan,Pegawai swasta,Semarang,8776235.446429908,1,0,51.71079133094646,156.38203866782158,Pantone,1,S2,0.3832906396997114
38.0,Laki-laki,Freelance,Serang,6693933.5546169225,1,0,60.7877275364427,159.59307248770108,Pantone,0,S1,0.23629491362869176
43.0,Laki-laki,Pegawai swasta,Kupang,4142199.393742308,1,0,43.83758655748446,158.2305123657397,Pantone,0,SMA,0.451219522396481
43.0,Laki-laki,Pegawai swasta,Jakarta,8160400.823412592,1,0,48.55610337546767,155.80143336359845,Shoulder & Head,1,S1,0.5448250603687499
33.0,Perempuan,PNS,Manado,9257100.460544784,1,0,60.29738003194031,155.48620165631712,Pantone,0,SMA,0.35773293490159425
24.0,Perempuan,Freelance,Mataram,23908532.199403126,0,0,56.093925784784666,155.49779449317145,Deadbuoy,0,S1,0.02625417834844808
52.0,Laki-laki,Pegawai swasta,Kendari,5681228.1571003795,0,0,43.86029318213875,145.66885560151763,Shoulder & Head,0,SMA,0.48355920820603904
55.0,Laki-laki,PNS,Pontianak,8415652.191831362,0,0,63.52673261168846,157.94372568236292,Deadbuoy,1,S1,0.6174159047298169
35.0,Perempuan,PNS,Samarinda,7278303.4637227515,1,0,57.08329262650688,163.05381905824277,Shoulder & Head,0,SMA,0.32796571270834274
29.0,Laki-laki,Pegawai swasta,Pangkalpinang,3499297.1504815826,0,,71.96114873804682,163.55356895461512,Deadbuoy,0,S1,0.28322898032224353
44.0,Laki-laki,Freelance,Tanjung Pinang,4483121.44279884,0,0,45.9707258124042,139.6790018198517,Pantone,1,S3,0.2927666356677255
34.0,Laki-laki,Pengangguran,Sofifi,13237610.742982699,1,0,55.49090568109384,162.47014423776136,Deadbuoy,1,S1,0.7675824513137651
37.0,Perempuan,Pegawai swasta,Banda Aceh,11366123.48162142,1,0,54.926224935801876,156.63995569854026,Moonsilk,0,SMA,0.2600571475984984
36.0,Laki-laki,Pengangguran,Jambi,6053405.403493686,1,0,56.30819020992612,153.3114325473547,Shoulder & Head,1,S1,0.7789612601490665
35.0,Laki-laki,Pegawai swasta,Tanjungselor,3444506.334711577,0,0,53.74543171115701,149.1314329462921,Moonsilk,0,S1,0.16043492549054367
60.0,Laki-laki,Pengangguran,Jambi,5650108.463333804,1,0,58.02977840117199,160.46556663383717,Merpati,0,S1,0.8138390227770758
43.0,Laki-laki,PNS,Banjarmasin,6834998.755236218,0,0,71.36277631129609,163.87326942640433,Deadbuoy,1,SMA,0.5579607961172304
51.0,Perempuan,PNS,Palangkaraya,6380529.43416973,0,0,86.17211788016675,169.63489654510562,Deadbuoy,1,S1,0.46486434094655815
30.0,Laki-laki,PNS,Makassar,8509005.8125115,1,0,64.2059168434854,155.84658081345202,Moonsilk,0,S2,0.4150463638207895
56.0,Laki-laki,Freelance,Banda Lampung,4365143.739144095,0,0,48.97337293908292,150.51261212392257,Deadbuoy,1,S1,0.37121393518017404
48.0,Laki-laki,Freelance,Samarinda,9608834.025519714,0,0,62.8911798957498,164.8287004950156,Shoulder & Head,0,S1,0.2268645436715053
46.0,Laki-laki,Pegawai swasta,Serang,6344097.698219128,0,1,57.602429131002864,160.15173208537493,Moonsilk,0,SMA,0.7007186463674882
46.0,Laki-laki,,Manokwari,6567329.049878176,0,0,44.29183582317772,148.51885566644384,Deadbuoy,1,S1,0.3866494119540311
39.0,Laki-laki,Pegawai swasta,Jayapura,5426604.286084354,0,1,77.32908301022562,169.14961562136534,Moonsilk,1,SMA,0.5625760411562585
46.0,Laki-laki,Freelance,Samarinda,6755460.0624508625,0,1,45.78237327454888,157.2018689754066,Pantone,1,SD,0.6667475865460132
51.0,Perempuan,PNS,Pontianak,4562605.090996547,1,0,75.67938993674187,165.57196053442334,Merpati,0,SMA,0.4246219925076169
29.0,Laki-laki,PNS,Surabaya,4821355.859846124,1,0,50.113301598290064,157.54869861977798,Moonsilk,1,SMA,0.4928644449517286
45.0,Laki-laki,Pegawai swasta,Banda Aceh,5040635.814192232,0,1,58.45465244908782,163.45849647820768,Shoulder & Head,1,S1,0.656072237314257
51.0,Perempuan,Pegawai swasta,Pekanbaru,9452025.45607524,0,0,56.17548099566186,159.11518567210783,Merpati,1,S1,0.5276297253521183
21.0,Perempuan,Freelance,Semarang,4394172.735048825,0,0,75.29827518770054,164.55069498031725,Pantone,1,S1,0.06566032186163955
31.0,Perempuan,PNS,Pontianak,4574927.383646808,1,0,61.966633938724954,160.4854539947551,Moonsilk,1,SMA,0.3762000653511786
19.0,Laki-laki,Pegawai swasta,Pekanbaru,3468579.8790527284,0,1,84.96405364729739,179.80366329767094,Pantone,1,S2,0.6680235235381261
29.0,Laki-laki,Freelance,Pangkalpinang,2957033.13096051,1,0,53.453349849085356,148.41853275975777,Merpati,1,S1,0.35353406618362215
24.0,Perempuan,PNS,Tanjung Pinang,7024171.177314958,0,0,72.2765324913494,172.91916928904945,Moonsilk,1,S1,0.39486142296956667
59.0,Laki-laki,Pegawai swasta,Palembang,9332533.402936611,1,0,69.41598820402119,163.73880861030023,Shoulder & Head,1,S2,0.5584593599308408
34.0,Laki-laki,Pegawai swasta,Banjarmasin,11486486.312581077,1,0,51.058382872559626,161.7589762917947,Shoulder & Head,1,SMA,0.41221390608451847
36.0,Laki-laki,Pegawai swasta,Denpasar,4099826.6105615497,0,0,50.568055625276656,157.85821862959088,Moonsilk,0,S1,0.27811469424033924
28.0,Perempuan,Freelance,Jayapura,5570974.965788857,0,0,44.17474478964402,145.4099398689151,Moonsilk,0,S2,-0.02715382650990035
54.0,Perempuan,Pengangguran,Tanjung Pinang,4135822.994453707,0,0,59.22037266853451,156.460512459555,Deadbuoy,1,S1,0.7757312669010883
26.0,Perempuan,PNS,Bandung,5238989.615596816,0,0,81.8639535302784,171.73545024361843,Shoulder & Head,0,S1,0.182019537387696
49.0,Laki-laki,Pegawai swasta,Yogyakarta,7690469.731282289,1,0,51.34393274612807,160.81405653336128,Moonsilk,0,S1,0.5372160799522608
37.0,Perempuan,Freelance,Semarang,3379523.6982950857,1,0,56.626797162022164,165.23634107065232,Deadbuoy,0,S1,0.11175910132483684
48.0,Perempuan,Pengangguran,Pangkalpinang,7862846.808624751,1,0,47.52803307839379,149.23556974934155,Deadbuoy,1,SMA,0.7177338477143189
46.0,Perempuan,Freelance,Mataram,12866939.964546036,1,1,48.9442298873993,152.27984665595864,Deadbuoy,0,S1,0.5125963694960717
55.0,Laki-laki,PNS,Banda Aceh,4658591.386377986,0,0,64.81557640871674,157.20600268344626,Merpati,1,SMA,0.6206492589046803
30.0,Laki-laki,Pegawai swasta,Serang,5960015.660529211,0,1,55.30789451370375,158.17102054111538,Moonsilk,0,SMA,0.536070451404999
